name,id,code,parent_id:id
CIIU Rev 4. A.C. (DANE),ciiu_root,root,
"AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA",ciiu_A,A,ciiu_root
"Agricultura, ganadería, caza y actividades de servicios conexas ",ciiu_01,01,ciiu_A
Cultivos agrícolas transitorios ,ciiu_011,011,ciiu_01
"Cultivo de cereales (excepto arroz), legumbres y semillas oleaginosas ",ciiu_0111,0111,ciiu_011
Cultivo de arroz ,ciiu_0112,0112,ciiu_011
"Cultivo de hortalizas, raíces y tubérculos ",ciiu_0113,0113,ciiu_011
Cultivo de tabaco ,ciiu_0114,0114,ciiu_011
Cultivo de plantas textiles ,ciiu_0115,0115,ciiu_011
Otros cultivos transitorios n.c.p.,ciiu_0119,0119,ciiu_011
Cultivos agrícolas permanentes ,ciiu_012,012,ciiu_01
Cultivo de frutas tropicales y subtropicales,ciiu_0121,0121,ciiu_012
Cultivo de plátano y banano,ciiu_0122,0122,ciiu_012
Cultivo de café,ciiu_0123,0123,ciiu_012
Cultivo de caña de azúcar,ciiu_0124,0124,ciiu_012
Cultivo de flor de corte,ciiu_0125,0125,ciiu_012
Cultivo de palma para aceite (palma africana) y otros frutos oleaginosos,ciiu_0126,0126,ciiu_012
Cultivo de plantas con las que se preparan bebidas,ciiu_0127,0127,ciiu_012
Cultivo de especias y de plantas aromáticas y medicinales ,ciiu_0128,0128,ciiu_012
Otros cultivos permanentes n.c.p.,ciiu_0129,0129,ciiu_012
"Propagación de plantas (actividades de los viveros, excepto viveros forestales) ",ciiu_013,013,ciiu_01
Ganadería ,ciiu_014,014,ciiu_01
Cría de ganado bovino y bufalino,ciiu_0141,0141,ciiu_014
Cría de caballos y otros equinos ,ciiu_0142,0142,ciiu_014
Cría de ovejas y cabras ,ciiu_0143,0143,ciiu_014
Cría de ganado porcino,ciiu_0144,0144,ciiu_014
Cría de aves de corral,ciiu_0145,0145,ciiu_014
Cría de otros animales n.c.p.,ciiu_0149,0149,ciiu_014
Explotación mixta (agrícola y pecuaria) ,ciiu_015,015,ciiu_01
"Actividades de apoyo a la agricultura y la ganadería, y actividades posteriores a la cosecha ",ciiu_016,016,ciiu_01
Actividades de apoyo a la agricultura ,ciiu_0161,0161,ciiu_016
Actividades de apoyo a la ganadería,ciiu_0162,0162,ciiu_016
Actividades posteriores a la cosecha ,ciiu_0163,0163,ciiu_016
Tratamiento de semillas para propagación ,ciiu_0164,0164,ciiu_016
Caza ordinaria y mediante trampas y actividades de servicios conexas ,ciiu_017,017,ciiu_01
Silvicultura y extracción de madera,ciiu_02,02,ciiu_A
Silvicultura y otras actividades forestales,ciiu_021,021,ciiu_02
Extracción de madera ,ciiu_022,022,ciiu_02
Recolección de productos forestales diferentes a la madera,ciiu_023,023,ciiu_02
Servicios de apoyo a la silvicultura ,ciiu_024,024,ciiu_02
Pesca y acuicultura,ciiu_03,03,ciiu_A
Pesca ,ciiu_031,031,ciiu_03
Pesca marítima ,ciiu_0311,0311,ciiu_031
Pesca de agua dulce ,ciiu_0312,0312,ciiu_031
Acuicultura ,ciiu_032,032,ciiu_03
Acuicultura marítima ,ciiu_0321,0321,ciiu_032
Acuicultura de agua dulce,ciiu_0322,0322,ciiu_032
EXPLOTACIÓN DE MINAS Y CANTERAS,ciiu_B,B,ciiu_root
Extracción de carbón de piedra y lignito,ciiu_05,05,ciiu_B
Extracción de hulla (carbón de piedra),ciiu_051,051,ciiu_05
Extracción de carbón lignito,ciiu_052,052,ciiu_05
Extracción de petróleo crudo y gas natural,ciiu_06,06,ciiu_B
Extracción de petróleo crudo,ciiu_061,061,ciiu_06
Extracción de gas natural,ciiu_062,062,ciiu_06
Extracción de minerales metalíferos,ciiu_07,07,ciiu_B
Extracción de minerales de hierro,ciiu_071,071,ciiu_07
Extracción de minerales metalíferos no ferrosos,ciiu_072,072,ciiu_07
Extracción de minerales de uranio y de torio,ciiu_0721,0721,ciiu_072
Extracción de oro y otros metales preciosos,ciiu_0722,0722,ciiu_072
Extracción de minerales de níquel,ciiu_0723,0723,ciiu_072
Extracción de otros minerales metalíferos no ferrosos n.c.p.,ciiu_0729,0729,ciiu_072
Extracción de otras minas y canteras,ciiu_08,08,ciiu_B
"Extracción de piedra, arena, arcillas, cal, yeso, caolín, bentonitas y similares",ciiu_081,081,ciiu_08
"Extracción de piedra, arena, arcillas comunes, yeso y anhidrita",ciiu_0811,0811,ciiu_081
"Extracción de arcillas de uso industrial, caliza, caolín y bentonitas",ciiu_0812,0812,ciiu_081
"Extracción de esmeraldas, piedras preciosas y semipreciosas",ciiu_082,082,ciiu_08
Extracción de otros minerales no metálicos n.c.p.,ciiu_089,089,ciiu_08
Extracción de minerales para la fabricación de abonos y productos químicos,ciiu_0891,0891,ciiu_089
Extracción de halita (sal),ciiu_0892,0892,ciiu_089
Extracción de otros minerales no metálicos n.c.p.,ciiu_0899,0899,ciiu_089
Actividades de servicios de apoyo para la explotación de minas ,ciiu_09,09,ciiu_B
Actividades de apoyo para la extracción de petróleo y de gas natural,ciiu_091,091,ciiu_09
Actividades de apoyo para otras actividades de explotación de minas y canteras,ciiu_099,099,ciiu_09
INDUSTRIAS MANUFACTURERAS,ciiu_C,C,ciiu_root
Elaboración de productos alimenticios,ciiu_10,10,ciiu_C
"Procesamiento y conservación de carne, pescado, crustáceos y moluscos ",ciiu_101,101,ciiu_10
Procesamiento y conservación de carne y productos cárnicos,ciiu_1011,1011,ciiu_101
"Procesamiento y conservación de pescados, crustáceos y moluscos",ciiu_1012,1012,ciiu_101
"Procesamiento y conservación de frutas, legumbres, hortalizas y tubérculos",ciiu_102,102,ciiu_10
Elaboración de aceites y grasas de origen vegetal y animal,ciiu_103,103,ciiu_10
Elaboración de productos lácteos,ciiu_104,104,ciiu_10
"Elaboración de productos de molinería, almidones y productos derivados del almidón",ciiu_105,105,ciiu_10
Elaboración de productos de molinería,ciiu_1051,1051,ciiu_105
Elaboración de almidones y productos derivados del almidón,ciiu_1052,1052,ciiu_105
Elaboración de productos de café,ciiu_106,106,ciiu_10
Trilla de café,ciiu_1061,1061,ciiu_106
"Descafeinado, tostión y molienda del café",ciiu_1062,1062,ciiu_106
Otros derivados del café,ciiu_1063,1063,ciiu_106
Elaboración de azúcar y panela,ciiu_107,107,ciiu_10
Elaboración y refinación de azúcar,ciiu_1071,1071,ciiu_107
Elaboración de panela,ciiu_1072,1072,ciiu_107
Elaboración de otros productos alimenticios,ciiu_108,108,ciiu_10
Elaboración de productos de panadería,ciiu_1081,1081,ciiu_108
"Elaboración de cacao, chocolate y productos de confitería",ciiu_1082,1082,ciiu_108
"Elaboración de macarrones, fideos, alcuzcuz y productos farináceos similares",ciiu_1083,1083,ciiu_108
Elaboración de comidas y platos preparados,ciiu_1084,1084,ciiu_108
Elaboración de otros productos alimenticios n.c.p.,ciiu_1089,1089,ciiu_108
Elaboración de alimentos preparados para animales,ciiu_109,109,ciiu_10
Elaboración de bebidas,ciiu_11,11,ciiu_C
Elaboración de bebidas,ciiu_110,110,ciiu_11
"Destilación, rectificación y mezcla de bebidas alcohólicas",ciiu_1101,1101,ciiu_110
Elaboración de bebidas fermentadas no destiladas,ciiu_1102,1102,ciiu_110
"Producción de malta, elaboración de cervezas y otras bebidas malteadas",ciiu_1103,1103,ciiu_110
"Elaboración de bebidas no alcohólicas, producción de aguas minerales y de otras aguas embotelladas",ciiu_1104,1104,ciiu_110
Elaboración de productos de tabaco,ciiu_12,12,ciiu_C
Elaboración de productos de tabaco,ciiu_120,120,ciiu_12
Fabricación de productos textiles,ciiu_13,13,ciiu_C
"Preparación, hilatura, tejeduría y acabado de productos textiles",ciiu_131,131,ciiu_13
Preparación e hilatura de fibras textiles,ciiu_1311,1311,ciiu_131
Tejeduría de productos textiles,ciiu_1312,1312,ciiu_131
Acabado de productos textiles,ciiu_1313,1313,ciiu_131
Fabricación de otros productos textiles,ciiu_139,139,ciiu_13
Fabricación de tejidos de punto y ganchillo,ciiu_1391,1391,ciiu_139
"Confección de artículos con materiales textiles, excepto prendas de vestir",ciiu_1392,1392,ciiu_139
Fabricación de tapetes y alfombras para pisos,ciiu_1393,1393,ciiu_139
"Fabricación de cuerdas, cordeles, cables, bramantes y redes",ciiu_1394,1394,ciiu_139
Fabricación de otros artículos textiles n.c.p.,ciiu_1399,1399,ciiu_139
Confección de prendas de vestir,ciiu_14,14,ciiu_C
"Confección de prendas de vestir, excepto prendas de piel",ciiu_141,141,ciiu_14
Fabricación de artículos de piel,ciiu_142,142,ciiu_14
Fabricación de artículos de punto y ganchillo,ciiu_143,143,ciiu_14
"Curtido y recurtido de cueros; fabricación de calzado; fabricación de artículos de viaje, maletas, bolsos de mano y artículos similares, y fabricación de artículos de talabartería y guarnicionería; adobo y teñido de pieles",ciiu_15,15,ciiu_C
"Curtido y recurtido de cueros; fabricación de artículos de viaje, bolsos de mano y artículos similares, y fabricación de artículos de talabartería y guarnicionería, adobo y teñido de pieles",ciiu_151,151,ciiu_15
Curtido y recurtido de cueros; recurtido y teñido de pieles,ciiu_1511,1511,ciiu_151
"Fabricación de artículos de viaje, bolsos de mano y artículos similares elaborados en cuero, y fabricación de artículos de talabartería y guarnicionería",ciiu_1512,1512,ciiu_151
"Fabricación de artículos de viaje, bolsos de mano y artículos similares; artículos de talabartería y guarnicionería elaborados en otros materiales",ciiu_1513,1513,ciiu_151
Fabricación de calzado,ciiu_152,152,ciiu_15
"Fabricación de calzado de cuero y piel, con cualquier tipo de suela",ciiu_1521,1521,ciiu_152
"Fabricación de otros tipos de calzado, excepto calzado de cuero y piel",ciiu_1522,1522,ciiu_152
Fabricación de partes del calzado,ciiu_1523,1523,ciiu_152
"Transformación de la madera y fabricación de productos de madera y de corcho, excepto muebles; fabricación de artículos de cestería y espartería",ciiu_16,16,ciiu_C
"Aserrado, acepillado e impregnación de la madera",ciiu_161,161,ciiu_16
"Fabricación de hojas de madera para enchapado; fabricación de tableros contrachapados, tableros laminados, tableros de partículas y otros tableros y paneles",ciiu_162,162,ciiu_16
"Fabricación de partes y piezas de madera, de carpintería y ebanistería para la construcción",ciiu_163,163,ciiu_16
Fabricación de recipientes de madera,ciiu_164,164,ciiu_16
"Fabricación de otros productos de madera; fabricación de artículos de corcho, cestería y espartería",ciiu_169,169,ciiu_16
"Fabricación de papel, cartón y productos de papel y cartón",ciiu_17,17,ciiu_C
"Fabricación de papel, cartón y productos de papel y cartón",ciiu_170,170,ciiu_17
Fabricación de pulpas (pastas) celulósicas; papel y cartón,ciiu_1701,1701,ciiu_170
"Fabricación de papel y cartón ondulado (corrugado); fabricación de envases, empaques y de embalajes de papel y cartón.",ciiu_1702,1702,ciiu_170
Fabricación de otros artículos de papel y cartón,ciiu_1709,1709,ciiu_170
Actividades de impresión y de producción de copias a partir de grabaciones originales ,ciiu_18,18,ciiu_C
Actividades de impresión y actividades de servicios relacionados con la impresión,ciiu_181,181,ciiu_18
Actividades de impresión,ciiu_1811,1811,ciiu_181
Actividades de servicios relacionados con la impresión,ciiu_1812,1812,ciiu_181
Producción de copias a partir de grabaciones originales ,ciiu_182,182,ciiu_18
"Coquización, fabricación de productos de la refinación del petróleo y actividad de mezcla de combustibles ",ciiu_19,19,ciiu_C
Fabricación de productos de hornos de coque,ciiu_191,191,ciiu_19
Fabricación de productos de la refinación del petróleo,ciiu_192,192,ciiu_19
Fabricación de productos de la refinación del petróleo,ciiu_1921,1921,ciiu_192
Actividad de mezcla de combustibles,ciiu_1922,1922,ciiu_192
Fabricación de sustancias y productos químicos,ciiu_20,20,ciiu_C
"Fabricación de sustancias químicas básicas, abonos y compuestos inorgánicos nitrogenados, plásticos y caucho sintético en formas primarias",ciiu_201,201,ciiu_20
Fabricación de sustancias y productos químicos básicos,ciiu_2011,2011,ciiu_201
Fabricación de abonos y compuestos inorgánicos nitrogenados,ciiu_2012,2012,ciiu_201
Fabricación de plásticos en formas primarias,ciiu_2013,2013,ciiu_201
Fabricación de caucho sintético en formas primarias,ciiu_2014,2014,ciiu_201
Fabricación de otros productos químicos,ciiu_202,202,ciiu_20
Fabricación de plaguicidas y otros productos químicos de uso agropecuario,ciiu_2021,2021,ciiu_202
"Fabricación de pinturas, barnices y revestimientos similares, tintas para impresión y masillas",ciiu_2022,2022,ciiu_202
"Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",ciiu_2023,2023,ciiu_202
Fabricación de otros productos químicos n.c.p.,ciiu_2029,2029,ciiu_202
Fabricación de fibras sintéticas y artificiales,ciiu_203,203,ciiu_20
"Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",ciiu_21,21,ciiu_C
"Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",ciiu_210,210,ciiu_21
Fabricación de productos de caucho y de plástico,ciiu_22,22,ciiu_C
Fabricación de productos de caucho,ciiu_221,221,ciiu_22
Fabricación de llantas y neumáticos de caucho,ciiu_2211,2211,ciiu_221
Reencauche de llantas usadas,ciiu_2212,2212,ciiu_221
Fabricación de formas básicas de caucho y otros productos de caucho n.c.p.,ciiu_2219,2219,ciiu_221
Fabricación de productos de plástico,ciiu_222,222,ciiu_22
Fabricación de formas básicas de plástico,ciiu_2221,2221,ciiu_222
Fabricación de artículos de plástico n.c.p.,ciiu_2229,2229,ciiu_222
Fabricación de otros productos minerales no metálicos,ciiu_23,23,ciiu_C
Fabricación de vidrio y productos de vidrio,ciiu_231,231,ciiu_23
Fabricación de productos minerales no metálicos n.c.p.,ciiu_239,239,ciiu_23
Fabricación de productos refractarios,ciiu_2391,2391,ciiu_239
Fabricación de materiales de arcilla para la construcción,ciiu_2392,2392,ciiu_239
Fabricación de otros productos de cerámica y porcelana,ciiu_2393,2393,ciiu_239
"Fabricación de cemento, cal y yeso",ciiu_2394,2394,ciiu_239
"Fabricación de artículos de hormigón, cemento y yeso",ciiu_2395,2395,ciiu_239
"Corte, tallado y acabado de la piedra",ciiu_2396,2396,ciiu_239
Fabricación de otros productos minerales no metálicos n.c.p.,ciiu_2399,2399,ciiu_239
Fabricación de productos metalúrgicos básicos,ciiu_24,24,ciiu_C
Industrias básicas de hierro y de acero,ciiu_241,241,ciiu_24
Industrias básicas de metales preciosos y de metales no ferrosos,ciiu_242,242,ciiu_24
Industrias básicas de metales preciosos,ciiu_2421,2421,ciiu_242
Industrias básicas de otros metales no ferrosos,ciiu_2429,2429,ciiu_242
Fundición de metales,ciiu_243,243,ciiu_24
Fundición de hierro y de acero,ciiu_2431,2431,ciiu_243
Fundición de metales no ferrosos ,ciiu_2432,2432,ciiu_243
"Fabricación de productos elaborados de metal, excepto maquinaria y equipo",ciiu_25,25,ciiu_C
"Fabricación de productos metálicos para uso estructural, tanques, depósitos y generadores de vapor",ciiu_251,251,ciiu_25
Fabricación de productos metálicos para uso estructural,ciiu_2511,2511,ciiu_251
"Fabricación de tanques, depósitos y recipientes de metal, excepto los utilizados para el envase o transporte de mercancías",ciiu_2512,2512,ciiu_251
"Fabricación de generadores de vapor, excepto calderas de agua caliente para calefacción central",ciiu_2513,2513,ciiu_251
Fabricación de armas y municiones,ciiu_252,252,ciiu_25
Fabricación de otros productos elaborados de metal y actividades de servicios relacionadas con el trabajo de metales,ciiu_259,259,ciiu_25
"Forja, prensado, estampado y laminado de metal; pulvimetalurgia",ciiu_2591,2591,ciiu_259
Tratamiento y revestimiento de metales; mecanizado,ciiu_2592,2592,ciiu_259
"Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería",ciiu_2593,2593,ciiu_259
Fabricación de otros productos elaborados de metal n.c.p.,ciiu_2599,2599,ciiu_259
"Fabricación de productos informáticos, electrónicos y ópticos",ciiu_26,26,ciiu_C
Fabricación de componentes y tableros electrónicos,ciiu_261,261,ciiu_26
Fabricación de computadoras y de equipo periférico,ciiu_262,262,ciiu_26
Fabricación de equipos de comunicación,ciiu_263,263,ciiu_26
Fabricación de aparatos electrónicos de consumo,ciiu_264,264,ciiu_26
"Fabricación de equipo de medición, prueba, navegación y control; fabricación de relojes",ciiu_265,265,ciiu_26
"Fabricación de equipo de medición, prueba, navegación y control",ciiu_2651,2651,ciiu_265
Fabricación de relojes,ciiu_2652,2652,ciiu_265
Fabricación de equipo de irradiación y equipo electrónico de uso médico y terapéutico,ciiu_266,266,ciiu_26
Fabricación de instrumentos ópticos y equipo fotográfico,ciiu_267,267,ciiu_26
Fabricación de medios magnéticos y ópticos para almacenamiento de datos,ciiu_268,268,ciiu_26
Fabricación de aparatos y equipo eléctrico,ciiu_27,27,ciiu_C
"Fabricación de motores, generadores y transformadores eléctricos y de aparatos de distribución y control de la energía eléctrica",ciiu_271,271,ciiu_27
"Fabricación de motores, generadores y transformadores eléctricos",ciiu_2711,2711,ciiu_271
Fabricación de aparatos de distribución y control de la energía eléctrica,ciiu_2712,2712,ciiu_271
"Fabricación de pilas, baterías y acumuladores eléctricos",ciiu_272,272,ciiu_27
Fabricación de hilos y cables aislados y sus dispositivos,ciiu_273,273,ciiu_27
Fabricación de hilos y cables eléctricos y de fibra óptica,ciiu_2731,2731,ciiu_273
Fabricación de dispositivos de cableado,ciiu_2732,2732,ciiu_273
Fabricación de equipos eléctricos de iluminación,ciiu_274,274,ciiu_27
Fabricación de aparatos de uso doméstico,ciiu_275,275,ciiu_27
Fabricación de otros tipos de equipo eléctrico n.c.p.,ciiu_279,279,ciiu_27
Fabricación de maquinaria y equipo n.c.p.,ciiu_28,28,ciiu_C
Fabricación de maquinaria y equipo de uso general,ciiu_281,281,ciiu_28
"Fabricación de motores, turbinas, y partes para motores de combustión interna",ciiu_2811,2811,ciiu_281
Fabricación de equipos de potencia hidráulica y neumática,ciiu_2812,2812,ciiu_281
"Fabricación de otras bombas, compresores, grifos y válvulas",ciiu_2813,2813,ciiu_281
"Fabricación de cojinetes, engranajes, trenes de engranajes y piezas de transmisión",ciiu_2814,2814,ciiu_281
"Fabricación de hornos, hogares y quemadores industriales",ciiu_2815,2815,ciiu_281
Fabricación de equipo de elevación y manipulación,ciiu_2816,2816,ciiu_281
Fabricación de maquinaria y equipo de oficina (excepto computadoras y equipo periférico),ciiu_2817,2817,ciiu_281
Fabricación de herramientas manuales con motor,ciiu_2818,2818,ciiu_281
Fabricación de otros tipos de maquinaria y equipo de uso general n.c.p.,ciiu_2819,2819,ciiu_281
Fabricación de maquinaria y equipo de uso especial,ciiu_282,282,ciiu_28
Fabricación de maquinaria agropecuaria y forestal,ciiu_2821,2821,ciiu_282
Fabricación de máquinas formadoras de metal y de máquinas herramienta,ciiu_2822,2822,ciiu_282
Fabricación de maquinaria para la metalurgia,ciiu_2823,2823,ciiu_282
Fabricación de maquinaria para explotación de minas y canteras y para obras de construcción,ciiu_2824,2824,ciiu_282
"Fabricación de maquinaria para la elaboración de alimentos, bebidas y tabaco",ciiu_2825,2825,ciiu_282
"Fabricación de maquinaria para la elaboración de productos textiles, prendas de vestir y cueros",ciiu_2826,2826,ciiu_282
Fabricación de otros tipos de maquinaria y equipo de uso especial n.c.p.,ciiu_2829,2829,ciiu_282
"Fabricación de vehículos automotores, remolques y semirremolques",ciiu_29,29,ciiu_C
Fabricación de vehículos automotores y sus motores,ciiu_291,291,ciiu_29
Fabricación de carrocerías para vehículos automotores; fabricación de remolques y semirremolques ,ciiu_292,292,ciiu_29
"Fabricación de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",ciiu_293,293,ciiu_29
Fabricación de otros tipos de equipo de transporte,ciiu_30,30,ciiu_C
Construcción de barcos y otras embarcaciones,ciiu_301,301,ciiu_30
Construcción de barcos y de estructuras flotantes,ciiu_3011,3011,ciiu_301
Construcción de embarcaciones de recreo y deporte,ciiu_3012,3012,ciiu_301
Fabricación de locomotoras y de material rodante para ferrocarriles,ciiu_302,302,ciiu_30
"Fabricación de aeronaves, naves espaciales y de maquinaria conexa",ciiu_303,303,ciiu_30
Fabricación de vehículos militares de combate,ciiu_304,304,ciiu_30
Fabricación de otros tipos de equipo de transporte n.c.p.,ciiu_309,309,ciiu_30
Fabricación de motocicletas,ciiu_3091,3091,ciiu_309
Fabricación de bicicletas y de sillas de ruedas para personas con discapacidad,ciiu_3092,3092,ciiu_309
Fabricación de otros tipos de equipo de transporte n.c.p.,ciiu_3099,3099,ciiu_309
"Fabricación de muebles, colchones y somieres",ciiu_31,31,ciiu_C
Fabricación de muebles ,ciiu_311,311,ciiu_31
Fabricación de colchones y somieres,ciiu_312,312,ciiu_31
Otras industrias manufactureras,ciiu_32,32,ciiu_C
"Fabricación de joyas, bisutería y artículos conexos",ciiu_321,321,ciiu_32
Fabricación de instrumentos musicales,ciiu_322,322,ciiu_32
Fabricación de artículos y equipo para la práctica del deporte,ciiu_323,323,ciiu_32
"Fabricación de juegos, juguetes y rompecabezas",ciiu_324,324,ciiu_32
"Fabricación de instrumentos, aparatos y materiales médicos y odontológicos (incluido mobiliario)",ciiu_325,325,ciiu_32
Otras industrias manufactureras n.c.p.,ciiu_329,329,ciiu_32
"Instalación, mantenimiento y reparación especializado de maquinaria y equipo",ciiu_33,33,ciiu_C
Mantenimiento y reparación especializado de productos elaborados en metal y de maquinaria y equipo,ciiu_331,331,ciiu_33
Mantenimiento y reparación especializado de productos elaborados en metal,ciiu_3311,3311,ciiu_331
Mantenimiento y reparación especializado de maquinaria y equipo,ciiu_3312,3312,ciiu_331
Mantenimiento y reparación especializado de equipo electrónico y óptico,ciiu_3313,3313,ciiu_331
Mantenimiento y reparación especializado de equipo eléctrico,ciiu_3314,3314,ciiu_331
"Mantenimiento y reparación especializado de equipo de transporte, excepto los vehículos automotores, motocicletas y bicicletas",ciiu_3315,3315,ciiu_331
Mantenimiento y reparación de otros tipos de equipos y sus componentes n.c.p.,ciiu_3319,3319,ciiu_331
Instalación especializada de maquinaria y equipo industrial ,ciiu_332,332,ciiu_33
"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",ciiu_D,D,ciiu_root
"Suministro de electricidad, gas, vapor y aire acondicionado ",ciiu_35,35,ciiu_D
"Generación, transmisión, distribución y comercialización de energía eléctrica",ciiu_351,351,ciiu_35
Generación de energía eléctrica,ciiu_3511,3511,ciiu_351
Transmisión de energía eléctrica,ciiu_3512,3512,ciiu_351
Distribución de energía eléctrica,ciiu_3513,3513,ciiu_351
Comercialización de energía eléctrica,ciiu_3514,3514,ciiu_351
Producción de gas; distribución de combustibles gaseosos por tuberías,ciiu_352,352,ciiu_35
Suministro de vapor y aire acondicionado,ciiu_353,353,ciiu_35
"DISTRIBUCIÓN DE AGUA; EVACUACIÓN Y TRATAMIENTO DE AGUAS RESIDUALES, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO AMBIENTAL",ciiu_E,E,ciiu_root
"Captación, tratamiento y distribución de agua",ciiu_36,36,ciiu_E
"Captación, tratamiento y distribución de agua",ciiu_360,360,ciiu_36
Evacuación y tratamiento de aguas residuales,ciiu_37,37,ciiu_E
Evacuación y tratamiento de aguas residuales,ciiu_370,370,ciiu_37
"Recolección, tratamiento y disposición de desechos, recuperación de materiales",ciiu_38,38,ciiu_E
Recolección de desechos,ciiu_381,381,ciiu_38
Recolección de desechos no peligrosos,ciiu_3811,3811,ciiu_381
Recolección de desechos peligrosos,ciiu_3812,3812,ciiu_381
Tratamiento y disposición de desechos,ciiu_382,382,ciiu_38
Tratamiento y disposición de desechos no peligrosos,ciiu_3821,3821,ciiu_382
Tratamiento y disposición de desechos peligrosos,ciiu_3822,3822,ciiu_382
Recuperación de materiales,ciiu_383,383,ciiu_38
Actividades de saneamiento ambiental y otros servicios de gestión de desechos,ciiu_39,39,ciiu_E
Actividades de saneamiento ambiental y otros servicios de gestión de desechos,ciiu_390,390,ciiu_39
CONSTRUCCIÓN,ciiu_F,F,ciiu_root
Construcción de edificios,ciiu_41,41,ciiu_F
Construcción de edificios,ciiu_411,411,ciiu_41
Construcción de edificios residenciales,ciiu_4111,4111,ciiu_411
Construcción de edificios no residenciales,ciiu_4112,4112,ciiu_411
Obras de ingeniería civil,ciiu_42,42,ciiu_F
Construcción de carreteras y vías de ferrocarril,ciiu_421,421,ciiu_42
Construcción de proyectos de servicio público,ciiu_422,422,ciiu_42
Construcción de otras obras de ingeniería civil,ciiu_429,429,ciiu_42
Actividades especializadas para la construcción de edificios y obras de ingeniería civil,ciiu_43,43,ciiu_F
Demolición y preparación del terreno,ciiu_431,431,ciiu_43
Demolición,ciiu_4311,4311,ciiu_431
Preparación del terreno,ciiu_4312,4312,ciiu_431
"Instalaciones eléctricas, de fontanería y otras instalaciones especializadas",ciiu_432,432,ciiu_43
Instalaciones eléctricas,ciiu_4321,4321,ciiu_432
"Instalaciones de fontanería, calefacción y aire acondicionado",ciiu_4322,4322,ciiu_432
Otras instalaciones especializadas,ciiu_4329,4329,ciiu_432
Terminación y acabado de edificios y obras de ingeniería civil,ciiu_433,433,ciiu_43
Otras actividades especializadas para la construcción de edificios y obras de ingeniería civil,ciiu_439,439,ciiu_43
COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS,ciiu_G,G,ciiu_root
"Comercio, mantenimiento y reparación de vehículos automotores y motocicletas, sus partes, piezas y accesorios",ciiu_45,45,ciiu_G
Comercio de vehículos automotores,ciiu_451,451,ciiu_45
Comercio de vehículos automotores nuevos,ciiu_4511,4511,ciiu_451
Comercio de vehículos automotores usados,ciiu_4512,4512,ciiu_451
Mantenimiento y reparación de vehículos automotores,ciiu_452,452,ciiu_45
"Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",ciiu_453,453,ciiu_45
"Comercio, mantenimiento y reparación de motocicletas y de sus partes, piezas y accesorios",ciiu_454,454,ciiu_45
"Comercio de motocicletas y de sus partes, piezas y accesorios",ciiu_4541,4541,ciiu_454
Mantenimiento y reparación de motocicletas y de sus partes y piezas,ciiu_4542,4542,ciiu_454
"Comercio al por mayor y en comisión o por contrata, excepto el comercio de vehículos automotores y motocicletas",ciiu_46,46,ciiu_G
Comercio al por mayor a cambio de una retribución o por contrata,ciiu_461,461,ciiu_46
Comercio al por mayor de materias primas agropecuarias; animales vivos,ciiu_462,462,ciiu_46
"Comercio al por mayor de alimentos, bebidas y tabaco",ciiu_463,463,ciiu_46
Comercio al por mayor de productos alimenticios,ciiu_4631,4631,ciiu_463
Comercio al por mayor de bebidas y tabaco,ciiu_4632,4632,ciiu_463
Comercio al por mayor de artículos y enseres domésticos (incluidas prendas de vestir),ciiu_464,464,ciiu_46
"Comercio al por mayor de productos textiles, productos confeccionados para uso doméstico",ciiu_4641,4641,ciiu_464
Comercio al por mayor de prendas de vestir,ciiu_4642,4642,ciiu_464
Comercio al por mayor de calzado,ciiu_4643,4643,ciiu_464
Comercio al por mayor de aparatos y equipo de uso doméstico,ciiu_4644,4644,ciiu_464
"Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",ciiu_4645,4645,ciiu_464
Comercio al por mayor de otros utensilios domésticos n.c.p.,ciiu_4649,4649,ciiu_464
Comercio al por mayor de maquinaria y equipo ,ciiu_465,465,ciiu_46
"Comercio al por mayor de computadores, equipo periférico y programas de informática",ciiu_4651,4651,ciiu_465
"Comercio al por mayor de equipo, partes y piezas electrónicos y de telecomunicaciones",ciiu_4652,4652,ciiu_465
Comercio al por mayor de maquinaria y equipo agropecuarios,ciiu_4653,4653,ciiu_465
Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,ciiu_4659,4659,ciiu_465
Comercio al por mayor especializado de otros productos,ciiu_466,466,ciiu_46
"Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos",ciiu_4661,4661,ciiu_466
